timestamp,plate_number,plate_type,plate_label,state_code,state_name,series,confidence,frame_saved
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012552.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012555.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012558.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012601.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012604.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012607.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012610.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012613.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012616.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012619.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012622.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012625.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012629.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012632.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012635.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012638.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012641.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012644.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012647.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012650.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012653.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012656.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012659.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012702.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012706.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012709.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012712.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012715.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012718.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012721.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012724.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012727.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012730.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012733.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012736.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012739.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012742.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012745.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012749.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012752.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012755.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012758.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012801.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012804.jpg
2026-06-07T01:23:37.869469,22 BH 6517 A,white,Private,BH,Unknown,BH Series,64.85,output\webcam\22BH6517A_20260607_012807.jpg
